667: 1.385145, 1.363057 avg, 0.000198 rate, 3.938940 seconds, 42688 images
668: 1.326309, 1.359382 avg, 0.000199 rate, 4.006997 seconds, 42752 images
669: 1.545736, 1.378018 avg, 0.000200 rate, 3.833680 seconds, 42816 images
670: 1.261597, 1.366375 avg, 0.000202 rate, 4.015837 seconds, 42880 images
671: 1.283857, 1.358124 avg, 0.000203 rate, 4.131709 seconds, 42944 images
672: 1.302751, 1.352586 avg, 0.000204 rate, 4.204247 seconds, 43008 images
673: 1.388179, 1.356146 avg, 0.000205 rate, 4.193811 seconds, 43072 images
674: 1.249281, 1.345459 avg, 0.000206 rate, 4.282668 seconds, 43136 images
675: 1.482580, 1.359171 avg, 0.000208 rate, 4.520038 seconds, 43200 images
676: 1.641547, 1.387409 avg, 0.000209 rate, 4.219791 seconds, 43264 images
677: 1.318637, 1.380532 avg, 0.000210 rate, 4.296643 seconds, 43328 images
678: 1.109583, 1.353437 avg, 0.000211 rate, 4.191690 seconds, 43392 images
679: 1.350269, 1.353120 avg, 0.000213 rate, 4.168753 seconds, 43456 images
680: 1.148968, 1.332705 avg, 0.000214 rate, 4.105495 seconds, 43520 images
681: 1.258637, 1.325298 avg, 0.000215 rate, 2.992553 seconds, 43584 images
682: 1.300576, 1.322826 avg, 0.000216 rate, 3.019473 seconds, 43648 images
683: 1.523649, 1.342908 avg, 0.000218 rate, 3.092486 seconds, 43712 images
684: 1.228015, 1.331419 avg, 0.000219 rate, 2.979780 seconds, 43776 images
685: 1.491113, 1.347388 avg, 0.000220 rate, 3.009559 seconds, 43840 images
686: 1.138918, 1.326541 avg, 0.000221 rate, 2.923605 seconds, 43904 images
687: 1.321765, 1.326064 avg, 0.000223 rate, 2.860046 seconds, 43968 images
688: 1.382674, 1.331725 avg, 0.000224 rate, 3.030020 seconds, 44032 images
689: 1.228664, 1.321419 avg, 0.000225 rate, 2.942732 seconds, 44096 images
690: 1.299440, 1.319221 avg, 0.000227 rate, 2.953235 seconds, 44160 images
691: 1.267877, 1.314086 avg, 0.000228 rate, 2.747618 seconds, 44224 images
692: 1.233527, 1.306030 avg, 0.000229 rate, 2.690299 seconds, 44288 images
693: 1.306163, 1.306044 avg, 0.000231 rate, 2.825526 seconds, 44352 images
694: 1.193681, 1.294807 avg, 0.000232 rate, 2.771636 seconds, 44416 images
695: 1.243074, 1.289634 avg, 0.000233 rate, 3.019119 seconds, 44480 images
696: 1.195250, 1.280196 avg, 0.000235 rate, 2.696451 seconds, 44544 images
697: 1.294657, 1.281642 avg, 0.000236 rate, 2.808739 seconds, 44608 images
698: 1.193143, 1.272792 avg, 0.000237 rate, 2.863341 seconds, 44672 images
699: 1.133426, 1.258855 avg, 0.000239 rate, 2.848805 seconds, 44736 images
700: 1.220098, 1.254980 avg, 0.000240 rate, 2.905020 seconds, 44800 images
701: 1.202917, 1.249773 avg, 0.000241 rate, 2.782291 seconds, 44864 images
702: 1.169580, 1.241754 avg, 0.000243 rate, 2.843272 seconds, 44928 images
703: 1.346908, 1.252270 avg, 0.000244 rate, 2.724646 seconds, 44992 images
704: 0.992296, 1.226272 avg, 0.000246 rate, 2.955670 seconds, 45056 images
705: 1.097136, 1.213359 avg, 0.000247 rate, 2.692352 seconds, 45120 images
706: 1.246440, 1.216667 avg, 0.000248 rate, 2.815908 seconds, 45184 images
707: 1.291207, 1.224121 avg, 0.000250 rate, 2.765350 seconds, 45248 images
708: 1.178661, 1.219575 avg, 0.000251 rate, 2.651084 seconds, 45312 images
709: 1.113124, 1.208930 avg, 0.000253 rate, 2.746027 seconds, 45376 images
710: 1.097498, 1.197787 avg, 0.000254 rate, 2.935248 seconds, 45440 images
711: 1.144545, 1.192462 avg, 0.000256 rate, 2.988155 seconds, 45504 images
712: 1.004899, 1.173706 avg, 0.000257 rate, 2.912277 seconds, 45568 images
713: 0.999068, 1.156242 avg, 0.000258 rate, 3.124110 seconds, 45632 images
714: 1.322802, 1.172898 avg, 0.000260 rate, 2.991359 seconds, 45696 images
715: 0.949763, 1.150585 avg, 0.000261 rate, 2.950446 seconds, 45760 images
716: 1.182939, 1.153820 avg, 0.000263 rate, 3.030505 seconds, 45824 images
717: 0.997296, 1.138168 avg, 0.000264 rate, 2.935680 seconds, 45888 images
718: 1.183793, 1.142730 avg, 0.000266 rate, 3.060296 seconds, 45952 images
719: 1.295397, 1.157997 avg, 0.000267 rate, 3.097179 seconds, 46016 images
720: 1.176571, 1.159854 avg, 0.000269 rate, 2.993890 seconds, 46080 images
721: 1.468672, 1.190736 avg, 0.000270 rate, 2.458748 seconds, 46144 images
722: 1.107599, 1.182422 avg, 0.000272 rate, 2.519744 seconds, 46208 images
723: 1.329282, 1.197108 avg, 0.000273 rate, 2.570208 seconds, 46272 images
724: 1.285002, 1.205898 avg, 0.000275 rate, 2.648683 seconds, 46336 images
725: 1.318839, 1.217192 avg, 0.000276 rate, 2.502714 seconds, 46400 images
726: 1.147956, 1.210268 avg, 0.000278 rate, 2.449591 seconds, 46464 images
727: 1.163931, 1.205635 avg, 0.000279 rate, 2.538084 seconds, 46528 images
728: 1.044759, 1.189547 avg, 0.000281 rate, 2.463172 seconds, 46592 images
729: 1.047530, 1.175345 avg, 0.000282 rate, 2.518291 seconds, 46656 images
730: 1.276578, 1.185469 avg, 0.000284 rate, 2.621179 seconds, 46720 images
731: 1.158988, 1.182820 avg, 0.000286 rate, 3.153085 seconds, 46784 images
732: 1.253929, 1.189931 avg, 0.000287 rate, 3.059718 seconds, 46848 images
733: 1.175711, 1.188509 avg, 0.000289 rate, 3.172721 seconds, 46912 images
734: 1.157442, 1.185403 avg, 0.000290 rate, 3.207610 seconds, 46976 images
735: 1.135967, 1.180459 avg, 0.000292 rate, 3.060480 seconds, 47040 images
736: 1.182886, 1.180702 avg, 0.000293 rate, 3.455411 seconds, 47104 images
737: 1.137890, 1.176420 avg, 0.000295 rate, 3.254791 seconds, 47168 images
738: 1.189283, 1.177707 avg, 0.000297 rate, 3.417496 seconds, 47232 images
739: 1.068031, 1.166739 avg, 0.000298 rate, 3.402415 seconds, 47296 images
740: 1.228175, 1.172883 avg, 0.000300 rate, 3.228660 seconds, 47360 images
741: 1.463585, 1.201953 avg, 0.000301 rate, 2.261178 seconds, 47424 images
742: 1.090020, 1.190760 avg, 0.000303 rate, 1.977384 seconds, 47488 images
743: 1.164706, 1.188154 avg, 0.000305 rate, 1.975802 seconds, 47552 images
744: 1.392781, 1.208617 avg, 0.000306 rate, 2.146188 seconds, 47616 images
745: 1.274977, 1.215253 avg, 0.000308 rate, 1.986439 seconds, 47680 images
746: 1.414553, 1.235183 avg, 0.000310 rate, 2.285554 seconds, 47744 images
747: 1.300961, 1.241761 avg, 0.000311 rate, 2.296751 seconds, 47808 images
748: 1.417253, 1.259310 avg, 0.000313 rate, 2.117285 seconds, 47872 images
749: 1.043595, 1.237738 avg, 0.000315 rate, 1.984871 seconds, 47936 images
750: 1.428823, 1.256847 avg, 0.000316 rate, 2.031129 seconds, 48000 images
751: 1.553046, 1.286467 avg, 0.000318 rate, 1.971693 seconds, 48064 images
752: 1.467415, 1.304562 avg, 0.000320 rate, 1.837519 seconds, 48128 images
753: 1.343091, 1.308415 avg, 0.000321 rate, 2.057789 seconds, 48192 images
754: 1.172135, 1.294787 avg, 0.000323 rate, 1.875910 seconds, 48256 images
755: 1.271693, 1.292477 avg, 0.000325 rate, 1.952689 seconds, 48320 images
756: 1.398876, 1.303117 avg, 0.000327 rate, 1.850046 seconds, 48384 images
757: 1.372234, 1.310029 avg, 0.000328 rate, 2.015047 seconds, 48448 images
758: 1.234291, 1.302455 avg, 0.000330 rate, 2.075166 seconds, 48512 images
759: 1.278723, 1.300082 avg, 0.000332 rate, 1.870920 seconds, 48576 images
760: 1.335832, 1.303657 avg, 0.000334 rate, 1.810510 seconds, 48640 images
761: 1.209678, 1.294259 avg, 0.000335 rate, 2.468949 seconds, 48704 images
762: 1.031062, 1.267940 avg, 0.000337 rate, 2.501027 seconds, 48768 images
763: 1.106599, 1.251806 avg, 0.000339 rate, 2.500078 seconds, 48832 images
764: 1.041724, 1.230797 avg, 0.000341 rate, 2.587547 seconds, 48896 images
765: 1.226939, 1.230411 avg, 0.000342 rate, 2.598361 seconds, 48960 images
766: 1.293815, 1.236752 avg, 0.000344 rate, 2.517639 seconds, 49024 images
767: 0.954303, 1.208507 avg, 0.000346 rate, 2.628942 seconds, 49088 images
768: 0.944713, 1.182128 avg, 0.000348 rate, 2.561507 seconds, 49152 images
769: 1.106036, 1.174518 avg, 0.000350 rate, 2.699061 seconds, 49216 images
770: 1.085339, 1.165600 avg, 0.000352 rate, 2.568245 seconds, 49280 images
771: 1.501812, 1.199221 avg, 0.000353 rate, 3.659046 seconds, 49344 images
772: 1.520780, 1.231377 avg, 0.000355 rate, 3.912785 seconds, 49408 images
773: 1.144242, 1.222664 avg, 0.000357 rate, 4.067266 seconds, 49472 images
774: 1.231164, 1.223514 avg, 0.000359 rate, 3.682104 seconds, 49536 images
775: 1.252820, 1.226444 avg, 0.000361 rate, 3.953280 seconds, 49600 images
776: 1.121410, 1.215941 avg, 0.000363 rate, 4.151847 seconds, 49664 images
777: 1.070299, 1.201377 avg, 0.000364 rate, 3.942782 seconds, 49728 images
778: 1.161998, 1.197439 avg, 0.000366 rate, 3.907228 seconds, 49792 images
779: 1.344276, 1.212123 avg, 0.000368 rate, 3.803162 seconds, 49856 images
780: 1.139480, 1.204859 avg, 0.000370 rate, 3.770366 seconds, 49920 images
781: 1.554594, 1.239832 avg, 0.000372 rate, 4.360560 seconds, 49984 images
782: 1.390644, 1.254913 avg, 0.000374 rate, 4.571118 seconds, 50048 images
783: 1.060493, 1.235471 avg, 0.000376 rate, 4.624277 seconds, 50112 images
784: 1.343975, 1.246322 avg, 0.000378 rate, 4.504929 seconds, 50176 images
785: 1.305870, 1.252277 avg, 0.000380 rate, 4.437964 seconds, 50240 images
786: 1.229942, 1.250043 avg, 0.000382 rate, 4.461271 seconds, 50304 images
787: 1.175607, 1.242599 avg, 0.000384 rate, 4.381653 seconds, 50368 images
788: 1.128849, 1.231225 avg, 0.000386 rate, 4.560118 seconds, 50432 images
789: 1.015487, 1.209651 avg, 0.000388 rate, 4.517293 seconds, 50496 images
790: 1.221695, 1.210855 avg, 0.000390 rate, 4.459554 seconds, 50560 images
791: 1.112766, 1.201046 avg, 0.000391 rate, 3.060710 seconds, 50624 images
792: 1.039909, 1.184933 avg, 0.000393 rate, 3.307012 seconds, 50688 images
793: 1.215948, 1.188034 avg, 0.000395 rate, 3.212300 seconds, 50752 images
794: 1.025348, 1.171765 avg, 0.000397 rate, 3.112281 seconds, 50816 images
795: 0.971420, 1.151731 avg, 0.000399 rate, 3.290993 seconds, 50880 images
796: 0.939097, 1.130468 avg, 0.000401 rate, 3.066438 seconds, 50944 images
797: 0.900326, 1.107453 avg, 0.000403 rate, 3.220877 seconds, 51008 images
798: 1.128300, 1.109538 avg, 0.000406 rate, 3.135231 seconds, 51072 images
799: 0.830950, 1.081679 avg, 0.000408 rate, 3.266939 seconds, 51136 images
800: 1.470146, 1.120526 avg, 0.000410 rate, 3.534708 seconds, 51200 images
801: 1.147266, 1.123200 avg, 0.000412 rate, 4.534817 seconds, 51264 images
802: 1.432863, 1.154166 avg, 0.000414 rate, 4.562989 seconds, 51328 images
803: 0.960008, 1.134750 avg, 0.000416 rate, 4.420315 seconds, 51392 images
804: 1.163258, 1.137601 avg, 0.000418 rate, 4.334604 seconds, 51456 images
805: 1.236452, 1.147486 avg, 0.000420 rate, 4.459619 seconds, 51520 images
806: 1.086429, 1.141380 avg, 0.000422 rate, 4.515948 seconds, 51584 images
807: 1.152482, 1.142490 avg, 0.000424 rate, 4.269618 seconds, 51648 images
808: 1.411475, 1.169389 avg, 0.000426 rate, 4.536464 seconds, 51712 images
809: 1.032817, 1.155732 avg, 0.000428 rate, 4.609514 seconds, 51776 images
810: 0.992442, 1.139403 avg, 0.000430 rate, 4.384054 seconds, 51840 images
811: 1.337184, 1.159181 avg, 0.000433 rate, 2.289447 seconds, 51904 images
812: 0.959200, 1.139183 avg, 0.000435 rate, 2.567072 seconds, 51968 images
813: 0.890016, 1.114266 avg, 0.000437 rate, 2.560231 seconds, 52032 images
814: 1.155348, 1.118374 avg, 0.000439 rate, 2.548342 seconds, 52096 images
815: 0.908437, 1.097381 avg, 0.000441 rate, 2.525502 seconds, 52160 images
816: 1.262620, 1.113904 avg, 0.000443 rate, 2.625539 seconds, 52224 images
817: 0.983858, 1.100900 avg, 0.000446 rate, 2.449550 seconds, 52288 images
818: 1.156595, 1.106469 avg, 0.000448 rate, 2.762564 seconds, 52352 images
819: 1.013678, 1.097190 avg, 0.000450 rate, 2.592231 seconds, 52416 images
820: 1.086864, 1.096158 avg, 0.000452 rate, 2.436495 seconds, 52480 images
821: 1.231106, 1.109652 avg, 0.000454 rate, 3.020598 seconds, 52544 images
822: 1.050477, 1.103735 avg, 0.000457 rate, 3.336558 seconds, 52608 images
823: 1.163963, 1.109758 avg, 0.000459 rate, 3.456390 seconds, 52672 images
824: 0.792755, 1.078057 avg, 0.000461 rate, 3.320634 seconds, 52736 images
825: 0.968227, 1.067074 avg, 0.000463 rate, 3.161599 seconds, 52800 images
826: 0.943279, 1.054695 avg, 0.000466 rate, 3.245379 seconds, 52864 images
827: 1.041127, 1.053338 avg, 0.000468 rate, 3.172828 seconds, 52928 images
828: 1.034504, 1.051455 avg, 0.000470 rate, 3.311756 seconds, 52992 images
829: 0.925545, 1.038864 avg, 0.000472 rate, 3.548341 seconds, 53056 images
830: 0.955877, 1.030565 avg, 0.000475 rate, 3.198972 seconds, 53120 images
831: 1.272169, 1.054725 avg, 0.000477 rate, 4.632334 seconds, 53184 images
832: 0.990005, 1.048253 avg, 0.000479 rate, 4.491188 seconds, 53248 images
833: 1.001832, 1.043611 avg, 0.000481 rate, 4.431994 seconds, 53312 images
834: 0.959572, 1.035207 avg, 0.000484 rate, 4.293859 seconds, 53376 images
835: 1.084269, 1.040114 avg, 0.000486 rate, 4.289691 seconds, 53440 images
836: 1.071401, 1.043242 avg, 0.000488 rate, 4.346281 seconds, 53504 images
837: 0.934486, 1.032367 avg, 0.000491 rate, 4.333943 seconds, 53568 images
838: 0.966000, 1.025730 avg, 0.000493 rate, 4.582245 seconds, 53632 images
839: 1.027619, 1.025919 avg, 0.000496 rate, 4.318949 seconds, 53696 images
840: 1.093695, 1.032697 avg, 0.000498 rate, 4.508414 seconds, 53760 images
841: 1.456318, 1.075059 avg, 0.000500 rate, 1.779760 seconds, 53824 images
842: 1.707540, 1.138307 avg, 0.000503 rate, 1.970131 seconds, 53888 images
843: 1.479653, 1.172442 avg, 0.000505 rate, 1.945141 seconds, 53952 images
844: 1.399600, 1.195157 avg, 0.000507 rate, 1.877790 seconds, 54016 images
845: 1.437886, 1.219430 avg, 0.000510 rate, 1.910381 seconds, 54080 images
846: 1.276731, 1.225160 avg, 0.000512 rate, 1.902369 seconds, 54144 images
847: 1.384123, 1.241057 avg, 0.000515 rate, 1.974350 seconds, 54208 images
848: 1.362160, 1.253167 avg, 0.000517 rate, 1.984795 seconds, 54272 images
849: 1.158780, 1.243728 avg, 0.000520 rate, 1.851421 seconds, 54336 images
850: 1.395452, 1.258901 avg, 0.000522 rate, 1.889702 seconds, 54400 images
851: 1.560078, 1.289018 avg, 0.000524 rate, 4.180019 seconds, 54464 images
852: 1.327243, 1.292841 avg, 0.000527 rate, 3.961188 seconds, 54528 images
853: 1.364228, 1.299980 avg, 0.000529 rate, 4.333190 seconds, 54592 images
854: 1.406782, 1.310660 avg, 0.000532 rate, 4.185976 seconds, 54656 images
855: 1.033231, 1.282917 avg, 0.000534 rate, 3.979568 seconds, 54720 images
856: 1.054925, 1.260118 avg, 0.000537 rate, 4.327528 seconds, 54784 images
857: 1.287491, 1.262855 avg, 0.000539 rate, 4.169289 seconds, 54848 images
858: 1.130727, 1.249642 avg, 0.000542 rate, 4.257196 seconds, 54912 images
859: 1.020910, 1.226769 avg, 0.000544 rate, 4.103431 seconds, 54976 images
860: 1.167265, 1.220819 avg, 0.000547 rate, 4.191192 seconds, 55040 images
861: 1.323163, 1.231053 avg, 0.000550 rate, 2.150883 seconds, 55104 images
862: 1.369935, 1.244941 avg, 0.000552 rate, 2.198797 seconds, 55168 images
863: 1.144030, 1.234850 avg, 0.000555 rate, 2.353035 seconds, 55232 images
864: 1.168878, 1.228253 avg, 0.000557 rate, 2.262143 seconds, 55296 images
865: 1.283767, 1.233805 avg, 0.000560 rate, 2.256612 seconds, 55360 images
866: 0.996005, 1.210025 avg, 0.000562 rate, 2.386024 seconds, 55424 images
867: 1.296080, 1.218630 avg, 0.000565 rate, 2.408317 seconds, 55488 images
868: 1.208138, 1.217581 avg, 0.000568 rate, 2.289087 seconds, 55552 images
869: 1.055373, 1.201360 avg, 0.000570 rate, 2.331423 seconds, 55616 images
870: 1.063480, 1.187572 avg, 0.000573 rate, 2.320688 seconds, 55680 images
871: 0.848691, 1.153684 avg, 0.000576 rate, 2.647145 seconds, 55744 images
872: 1.229827, 1.161298 avg, 0.000578 rate, 2.748104 seconds, 55808 images
873: 1.067706, 1.151939 avg, 0.000581 rate, 2.695614 seconds, 55872 images
874: 0.953074, 1.132053 avg, 0.000584 rate, 2.734918 seconds, 55936 images
875: 0.864468, 1.105294 avg, 0.000586 rate, 2.771792 seconds, 56000 images
876: 1.057719, 1.100537 avg, 0.000589 rate, 2.690621 seconds, 56064 images
877: 0.889746, 1.079458 avg, 0.000592 rate, 2.737183 seconds, 56128 images
878: 0.939019, 1.065414 avg, 0.000594 rate, 2.646663 seconds, 56192 images
879: 1.027355, 1.061608 avg, 0.000597 rate, 2.809219 seconds, 56256 images
880: 0.857006, 1.041148 avg, 0.000600 rate, 2.718350 seconds, 56320 images
881: 0.962888, 1.033322 avg, 0.000602 rate, 3.090981 seconds, 56384 images
882: 0.786499, 1.008639 avg, 0.000605 rate, 3.222142 seconds, 56448 images
883: 1.109173, 1.018693 avg, 0.000608 rate, 2.875002 seconds, 56512 images
884: 0.890239, 1.005847 avg, 0.000611 rate, 2.966699 seconds, 56576 images
885: 1.015958, 1.006859 avg, 0.000613 rate, 3.099477 seconds, 56640 images
886: 0.882846, 0.994457 avg, 0.000616 rate, 3.080297 seconds, 56704 images
887: 0.788705, 0.973882 avg, 0.000619 rate, 3.074966 seconds, 56768 images
888: 0.748375, 0.951331 avg, 0.000622 rate, 2.767374 seconds, 56832 images
889: 1.036349, 0.959833 avg, 0.000625 rate, 2.823765 seconds, 56896 images
890: 0.746298, 0.938480 avg, 0.000627 rate, 2.906925 seconds, 56960 images
891: 0.843323, 0.928964 avg, 0.000630 rate, 2.707385 seconds, 57024 images
892: 0.849330, 0.921001 avg, 0.000633 rate, 2.806120 seconds, 57088 images
893: 0.756912, 0.904592 avg, 0.000636 rate, 2.782572 seconds, 57152 images
894: 0.963530, 0.910485 avg, 0.000639 rate, 2.805589 seconds, 57216 images
895: 0.715994, 0.891036 avg, 0.000642 rate, 2.748367 seconds, 57280 images
896: 0.805732, 0.882506 avg, 0.000645 rate, 2.816149 seconds, 57344 images
897: 0.735231, 0.867778 avg, 0.000647 rate, 2.857119 seconds, 57408 images
898: 0.733807, 0.854381 avg, 0.000650 rate, 3.001726 seconds, 57472 images
899: 0.912796, 0.860223 avg, 0.000653 rate, 2.766081 seconds, 57536 images
900: 0.729276, 0.847128 avg, 0.000656 rate, 2.838385 seconds, 57600 images
901: 1.243735, 0.886789 avg, 0.000659 rate, 4.102150 seconds, 57664 images
902: 1.053802, 0.903490 avg, 0.000662 rate, 4.287706 seconds, 57728 images
903: 0.959531, 0.909094 avg, 0.000665 rate, 4.048393 seconds, 57792 images
904: 0.910207, 0.909206 avg, 0.000668 rate, 4.214972 seconds, 57856 images
905: 0.884964, 0.906781 avg, 0.000671 rate, 4.235058 seconds, 57920 images
906: 0.917317, 0.907835 avg, 0.000674 rate, 4.167291 seconds, 57984 images
907: 1.108231, 0.927875 avg, 0.000677 rate, 4.095987 seconds, 58048 images
908: 0.971605, 0.932248 avg, 0.000680 rate, 3.840205 seconds, 58112 images
909: 0.970022, 0.936025 avg, 0.000683 rate, 4.348983 seconds, 58176 images
910: 0.870181, 0.929441 avg, 0.000686 rate, 4.235250 seconds, 58240 images
911: 1.222840, 0.958781 avg, 0.000689 rate, 2.017332 seconds, 58304 images
912: 1.386841, 1.001587 avg, 0.000692 rate, 2.125824 seconds, 58368 images
913: 1.152708, 1.016699 avg, 0.000695 rate, 2.208448 seconds, 58432 images
914: 0.912238, 1.006253 avg, 0.000698 rate, 2.326750 seconds, 58496 images
915: 0.876999, 0.993327 avg, 0.000701 rate, 2.203782 seconds, 58560 images
916: 1.064303, 1.000425 avg, 0.000704 rate, 2.151586 seconds, 58624 images
917: 1.021332, 1.002516 avg, 0.000707 rate, 2.052761 seconds, 58688 images
918: 0.983028, 1.000567 avg, 0.000710 rate, 2.150513 seconds, 58752 images
919: 1.179189, 1.018429 avg, 0.000713 rate, 2.185098 seconds, 58816 images
920: 0.939836, 1.010570 avg, 0.000716 rate, 1.932199 seconds, 58880 images
921: 0.885436, 0.998056 avg, 0.000720 rate, 2.173898 seconds, 58944 images
922: 0.991021, 0.997353 avg, 0.000723 rate, 2.006770 seconds, 59008 images
923: 0.713265, 0.968944 avg, 0.000726 rate, 1.993710 seconds, 59072 images
924: 0.971319, 0.969182 avg, 0.000729 rate, 2.130208 seconds, 59136 images
925: 0.867147, 0.958978 avg, 0.000732 rate, 2.092709 seconds, 59200 images
926: 0.728095, 0.935890 avg, 0.000735 rate, 2.115109 seconds, 59264 images
927: 0.921619, 0.934463 avg, 0.000738 rate, 2.159747 seconds, 59328 images
928: 0.806868, 0.921703 avg, 0.000742 rate, 2.228288 seconds, 59392 images
929: 0.930775, 0.922611 avg, 0.000745 rate, 2.101551 seconds, 59456 images
930: 0.772217, 0.907571 avg, 0.000748 rate, 2.264942 seconds, 59520 images
931: 1.170114, 0.933825 avg, 0.000751 rate, 1.833898 seconds, 59584 images
932: 0.763361, 0.916779 avg, 0.000755 rate, 1.988068 seconds, 59648 images
933: 0.944021, 0.919503 avg, 0.000758 rate, 2.045170 seconds, 59712 images
934: 1.007908, 0.928344 avg, 0.000761 rate, 1.800257 seconds, 59776 images
935: 0.924737, 0.927983 avg, 0.000764 rate, 1.959105 seconds, 59840 images
936: 0.861863, 0.921371 avg, 0.000768 rate, 1.846150 seconds, 59904 images
937: 0.953021, 0.924536 avg, 0.000771 rate, 1.967575 seconds, 59968 images
938: 0.950403, 0.927123 avg, 0.000774 rate, 1.833574 seconds, 60032 images
939: 0.834666, 0.917877 avg, 0.000777 rate, 1.853243 seconds, 60096 images
940: 0.751458, 0.901235 avg, 0.000781 rate, 1.922578 seconds, 60160 images
941: 1.949362, 1.006048 avg, 0.000784 rate, 4.220962 seconds, 60224 images
942: 1.378851, 1.043328 avg, 0.000787 rate, 4.145725 seconds, 60288 images
943: 1.214866, 1.060482 avg, 0.000791 rate, 4.134030 seconds, 60352 images
944: 0.911835, 1.045617 avg, 0.000794 rate, 4.469995 seconds, 60416 images
945: 1.222410, 1.063296 avg, 0.000797 rate, 4.068394 seconds, 60480 images
946: 1.238138, 1.080781 avg, 0.000801 rate, 4.045720 seconds, 60544 images
947: 0.924073, 1.065110 avg, 0.000804 rate, 4.175428 seconds, 60608 images
948: 1.180925, 1.076691 avg, 0.000808 rate, 4.272585 seconds, 60672 images
949: 0.884358, 1.057458 avg, 0.000811 rate, 4.332601 seconds, 60736 images
950: 0.993300, 1.051042 avg, 0.000815 rate, 4.311935 seconds, 60800 images
951: 1.020568, 1.047995 avg, 0.000818 rate, 4.305459 seconds, 60864 images
952: 0.979124, 1.041108 avg, 0.000821 rate, 4.397114 seconds, 60928 images
953: 1.155082, 1.052505 avg, 0.000825 rate, 4.617884 seconds, 60992 images
954: 1.019457, 1.049200 avg, 0.000828 rate, 4.425874 seconds, 61056 images
955: 0.900949, 1.034375 avg, 0.000832 rate, 4.660496 seconds, 61120 images
956: 0.901560, 1.021094 avg, 0.000835 rate, 4.280839 seconds, 61184 images
957: 0.804615, 0.999446 avg, 0.000839 rate, 4.513837 seconds, 61248 images
958: 0.823980, 0.981899 avg, 0.000842 rate, 4.496020 seconds, 61312 images
959: 0.663527, 0.950062 avg, 0.000846 rate, 4.625642 seconds, 61376 images
960: 0.949502, 0.950006 avg, 0.000849 rate, 4.463355 seconds, 61440 images
961: 1.131319, 0.968137 avg, 0.000853 rate, 2.132275 seconds, 61504 images
962: 0.856000, 0.956924 avg, 0.000856 rate, 2.253699 seconds, 61568 images
963: 1.011238, 0.962355 avg, 0.000860 rate, 2.046896 seconds, 61632 images
964: 0.868923, 0.953012 avg, 0.000864 rate, 2.100320 seconds, 61696 images
965: 0.896507, 0.947361 avg, 0.000867 rate, 2.084965 seconds, 61760 images
966: 0.678855, 0.920511 avg, 0.000871 rate, 2.128951 seconds, 61824 images
967: 0.817285, 0.910188 avg, 0.000874 rate, 2.176139 seconds, 61888 images
968: 0.927832, 0.911952 avg, 0.000878 rate, 2.301413 seconds, 61952 images
969: 0.928310, 0.913588 avg, 0.000882 rate, 2.059394 seconds, 62016 images
970: 0.694839, 0.891713 avg, 0.000885 rate, 2.040879 seconds, 62080 images
971: 0.710983, 0.873640 avg, 0.000889 rate, 2.210640 seconds, 62144 images
972: 0.666761, 0.852952 avg, 0.000893 rate, 2.552193 seconds, 62208 images
973: 0.803275, 0.847985 avg, 0.000896 rate, 2.340545 seconds, 62272 images
974: 0.789431, 0.842129 avg, 0.000900 rate, 2.373794 seconds, 62336 images
975: 0.839528, 0.841869 avg, 0.000904 rate, 2.498038 seconds, 62400 images
976: 0.692379, 0.826920 avg, 0.000907 rate, 2.408035 seconds, 62464 images
977: 0.786877, 0.822916 avg, 0.000911 rate, 2.414346 seconds, 62528 images
978: 0.797309, 0.820355 avg, 0.000915 rate, 2.276637 seconds, 62592 images
979: 0.736725, 0.811992 avg, 0.000919 rate, 2.323632 seconds, 62656 images
980: 0.703535, 0.801147 avg, 0.000922 rate, 2.266098 seconds, 62720 images
981: 0.625925, 0.783624 avg, 0.000926 rate, 2.167812 seconds, 62784 images
982: 0.686093, 0.773871 avg, 0.000930 rate, 2.287863 seconds, 62848 images
983: 0.621658, 0.758650 avg, 0.000934 rate, 2.114362 seconds, 62912 images
984: 0.723987, 0.755184 avg, 0.000938 rate, 2.265873 seconds, 62976 images
985: 0.577253, 0.737391 avg, 0.000941 rate, 2.142487 seconds, 63040 images
986: 0.583362, 0.721988 avg, 0.000945 rate, 2.185616 seconds, 63104 images
987: 0.591190, 0.708908 avg, 0.000949 rate, 1.921075 seconds, 63168 images
988: 0.703399, 0.708357 avg, 0.000953 rate, 2.238270 seconds, 63232 images
989: 0.603083, 0.697830 avg, 0.000957 rate, 2.043747 seconds, 63296 images
990: 0.636266, 0.691673 avg, 0.000961 rate, 2.363192 seconds, 63360 images
991: 1.409850, 0.763491 avg, 0.000964 rate, 4.126030 seconds, 63424 images
992: 1.312179, 0.818360 avg, 0.000968 rate, 4.068517 seconds, 63488 images
993: 1.249602, 0.861484 avg, 0.000972 rate, 4.186379 seconds, 63552 images
994: 0.965153, 0.871851 avg, 0.000976 rate, 4.236229 seconds, 63616 images
995: 1.196801, 0.904346 avg, 0.000980 rate, 4.159445 seconds, 63680 images
996: 0.814451, 0.895356 avg, 0.000984 rate, 4.395769 seconds, 63744 images
997: 0.920478, 0.897869 avg, 0.000988 rate, 4.005677 seconds, 63808 images
998: 0.838279, 0.891910 avg, 0.000992 rate, 4.259201 seconds, 63872 images
999: 0.839708, 0.886689 avg, 0.000996 rate, 4.315548 seconds, 63936 images
